"model_id","origin_date","scenario_id","location","target","horizon","output_type","output_type_id","value"
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.25,13621.25
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.3,14102.1
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.35,14604.55
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.4,15080
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.45,15603
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.5,16058
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.55,16515.25
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.6,16938.2
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.65,17578.05
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.7,18328.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.75,19078.75
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.8,20059
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.85,20983.55
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.9,22280
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.95,24508.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.975,26202.45
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"quantile",0.99,27779.47
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",23,"median",NA,16643.292
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.01,6267.17
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.025,6941.675
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.05,7524.8
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.1,8103.8
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.15,8589.35
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.2,9099.2
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.25,9506.75
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.3,9857.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.35,10249
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.4,10498.2
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.45,10964.25
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.5,11190.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.55,11527.75
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.6,11739.4
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.65,12455.9
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.7,12944.7
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.75,13488.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.8,13903.8
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.85,14648.35
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.9,16085.3
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.95,17394.05
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.975,18295.3
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"quantile",0.99,19699.93
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",24,"median",NA,11674.532
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.01,4180.97
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.025,4664.9
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.05,4996.3
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.1,5444.8
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.15,5779.4
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.2,6130.6
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.25,6414.25
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.3,6655.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.35,6910
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.4,7057.4
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.45,7302.05
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.5,7569.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.55,7810.8
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.6,8062.2
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.65,8410.85
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.7,8822.8
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.75,9215.75
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.8,9532
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.85,9990.7
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.9,11190.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.95,12027.15
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.975,12850.375
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"quantile",0.99,13619.44
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",25,"median",NA,7929.508
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.01,2662.16
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.025,3039.225
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.05,3198
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.1,3496.1
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.15,3737.35
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.2,3980
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.25,4241.75
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.3,4397
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.35,4529.45
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.4,4661.6
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.45,4801.15
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.5,4952.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.55,5204.4
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.6,5324.8
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.65,5527.95
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.7,5765.9
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.75,6002.25
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.8,6357.8
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.85,6618.5
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.9,7315.9
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.95,8173.35
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.975,8787.05
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"quantile",0.99,9257.64
"HUBuni-simexamp",2021-03-07,"B-2021-03-05","US","inc case",26,"median",NA,5233.188
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.01,50296.52
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.025,54488.825
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.05,58493.3
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.1,62495
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.15,66329.95
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.2,67650.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.25,69367.5
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.3,71277.7
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.35,72790.5
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.4,74659.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.45,76977.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.5,78957
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.55,80851.8
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.6,82261.8
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.65,83653.15
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.7,86771.6
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.75,89809.25
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.8,92984.8
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.85,98241.95
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.9,103715.6
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.95,110888.55
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.975,121566.475
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"quantile",0.99,130416.92
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",23,"median",NA,81176.06
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.01,42810.29
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.025,46801.425
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.05,49519.55
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.1,52728.1
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.15,56034.95
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.2,57566.5
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.25,59114
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.3,60423.7
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.35,62572.4
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.4,64373.1
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.45,66222.6
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.5,67196
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.55,68602.35
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.6,70017.9
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.65,72007.05
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.7,73485.8
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.75,75640.25
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.8,78946.1
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.85,82952.65
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.9,88077.7
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.95,96028.85
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.975,109700.45
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"quantile",0.99,113432.93
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",24,"median",NA,69195.796
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.01,36256.32
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.025,38986.8
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.05,41304.95
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.1,45404.8
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.15,47102.4
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.2,48019.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.25,49821.25
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.3,51534.1
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.35,53201
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.4,55247.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.45,55939.65
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.5,56884
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.55,57542.25
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.6,59324.4
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.65,61211.9
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.7,62400.7
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.75,64519.5
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.8,66315.4
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.85,69259.95
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.9,74676.8
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.95,84920.6
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.975,93277.05
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"quantile",0.99,101633.42
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",25,"median",NA,58696.9
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.01,30685.74
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.025,32066.4
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.05,34015.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.1,37501.9
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.15,39524.1
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.2,40649.5
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.25,41968.25
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.3,43338.4
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.35,45290.55
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.4,45900.3
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.45,47075.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.5,48084
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.55,48719.05
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.6,49456.9
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.65,51443.05
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.7,52559.8
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.75,54465
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.8,55816.7
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.85,59025.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.9,62912.2
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.95,72193.45
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.975,79342.625
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"quantile",0.99,91483.3499999998
"hubcomp_examp",2021-03-07,"C-2021-03-05","US","inc case",26,"median",NA,49607.456
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.01,422372.39
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.025,428125.25
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.05,444373.9
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.1,454567.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.15,461545
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.2,473541.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.25,477643.5
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.3,481039.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.35,489502.75
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.4,494419.1
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.45,500533.7
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.5,505151
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.55,511614.4
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.6,517732.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.65,520902.55
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.7,527568.4
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.75,540905.75
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.8,546588.1
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.85,554101.85
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.9,568134.7
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.95,596700.95
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.975,615682.025
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"quantile",0.99,637302.5
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",1,"median",NA,509686.024
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.01,398509.97
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.025,406689.525
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.05,425236.45
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.1,435316.1
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.15,445764.4
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.2,451305.7
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.25,459964.5
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.3,465878
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.35,471607.85
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.4,476424.1
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.45,481307.25
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.5,486716
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.55,493350
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.6,500754.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.65,506246.9
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.7,517805.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.75,524540.75
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.8,535849.5
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.85,544765.1
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.9,558964.8
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.95,602557.55
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.975,619762.05
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"quantile",0.99,635499.89
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",2,"median",NA,494947.84
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.01,392709.59
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.025,404965.675
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.05,419318.9
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.1,437997.8
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.15,445052.8
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.2,453311.5
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.25,461051
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.3,468411.5
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.35,473525.9
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.4,478736.7
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.45,482626.45
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.5,494201
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.55,500809.55
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.6,509612.9
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.65,519020.85
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.7,524425.6
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.75,537219
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.8,555755.9
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.85,566127.65
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.9,581959.6
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.95,630169.85
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.975,651382.825
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"quantile",0.99,677726.81
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",3,"median",NA,503835.512
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.01,385488.22
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.025,398447.65
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.05,411192
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.1,432762.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.15,441632.15
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.2,451146.7
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.25,461330.25
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.3,466353.9
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.35,473690.8
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.4,479001.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.45,486675.25
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.5,497282
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.55,506194.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.6,513861.9
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.65,521950.8
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.7,537785.6
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.75,548093.25
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.8,566323.1
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.85,585949.55
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.9,603815.8
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.95,653684.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.975,698900.3
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"quantile",0.99,748277.89
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",4,"median",NA,510406.768
"hubcomp_examp",2021-03-07,"D-2021-03-05","US","inc case",5,"quantile",0.01,371673.64
